id,title_ja,title_kana,title_romaji,title_en,aliases,media_type,release_start,release_end,episode_count,runtime_min,series_id,season_number,genres,tags,target_demographic,setting,era,themes,original_type,original_title,original_author,original_artist,original_publisher,original_label,original_magazine,original_platform,animation_studio,co_animation_studio,animation_cooperation,production_name,production_committee,production_members,production_lead_company,planning,executive_producers,producers,animation_producers,line_producers,director,chief_director,series_composition,character_original_design,character_design,music,sound_director,staff,characters,opening_themes,ending_themes,insert_songs,music_production,soundtrack_label,broadcast_networks,broadcast_slots,streaming_services,film_distributor,theatrical_release_date,relations,episodes,episode_staff,awards,synopsis,image_url,official_url,official_x,official_youtube,official_other,external_ids,updated_at
A00000165,トリニティセブン,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::10b7a1b0213f80233ccd78bc22feedc12067169b1fd85c49f98134d686df1028,2026-09-12
A00000166,モブサイコ100,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ab2a2b0289fa77a07e09fbabc2a0ca6ad066c37f39883330412ce8071c7039bf,2026-09-12
A00000167,空の青さを知る人よ,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6e554b8796eff8b82f089cf54860f1d3cbc46690d81decdff1bc1002342fb308,2026-09-12
A00000168,五等分の花嫁,,,,,TV,,,,,S51e6ee718473289191be0846d4e418d74f9f65a464ff00ea8adfcf7cfcbe8ed2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3888cc803dda0ab31765ed9269bd617baf5e163995f0146818d5e9cdc65d401d,2026-09-12
A00000169,忍たま乱太郎,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::71b01d286bbcdf741d8ed74d455bd918393f5354993c5cd976b6de32e6180a58,2026-09-12
A00000170,映画けいおん!,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-03,,,,,,,,,,,discovery-key::637613069f79a830816a5a609fc2795cc7d2f1ed37ca97d7b3e3451c8520835a,2026-09-12
A00000171,プリティーリズム・オーロラドリーム,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::71126c26d2effbff1c30a51b3b863f1135b0508a41a8be787a7965332625cea3,2026-09-12
A00000172,波打際のむろみさん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::562153fc162ac8c8c4241f5c377ae12565bb1c49733c3854df424e1333c9984d,2026-09-12
A00000173,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった...,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d7a72e1e5c8849774b4f7b64403dcd71199336877cb1372a2ba66526204fdbbe,2026-09-12
A00000174,そばへ,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::50566a9c17d36e0f899d2e9ccdac76678c04a8178d6595a3e6823d9d56876b13,2026-09-12
A00000175,ドロヘドロ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::88ff8ce14448b97aa6e1e16fd352bc2ef5dad4f911eabace5a742761e2cd3215,2026-09-12
A00000176,やはり俺の青春ラブコメはまちがっている。完,,,,,TV,,,,,Sb3bac1d444678808395365f66eae73451803c0a9523fd73d071a50756dfaa272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5c6cd6ee15109d5dab562633f51a3796956043a5e30862ab45826b16dce6bc5d,2026-09-12
A00000177,交響詩篇エウレカセブン,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::20dedcf6608a8398bcb88db6bdf65b47e648cd972843da132f96b5cd6de42b38,2026-09-12
A00000178,五等分の花嫁∫∫,,,,,TV,,,,,S51e6ee718473289191be0846d4e418d74f9f65a464ff00ea8adfcf7cfcbe8ed2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::342c3cbb97e568d68e6d683007c69e12d9d397d7c3f6d03a8de1ade3ee9798a1,2026-09-12
A00000179,ひだまりスケッチ×ハニカム,,,,,TV,,,,,S6209f358f2e9be14915ffb2de229e000530d5dba18c3a16282d9d9a493104289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::77ad6620a1d9050e474043e970025c2e1b56bec56f8ab5b138620fd0870c2313,2026-09-12
A00000180,さよなら私のクラマー,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::97c94b0058bca555b42e1edf1d5762c040b95fa62de9141699ae54ffea3aae4b,2026-09-12
A00000181,不滅のあなたへ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f3b45e9bef6523521e992fcdce9657687e8356d5c6924953cba29b866db19e26,2026-09-12
A00000182,トニカクカワイイ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::616e63fdc5d784ada4d1641770acd7d516f2921e9ddcd83c782d638ee3399da7,2026-09-12
A00000183,D4DJ First Mix,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::459321b679f2e218351de2f27f8ac2641fc254024457b3015cff619a58f7c78a,2026-09-12
A00000184,100万の命の上に俺は立っている,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0dabc6e961d84e10a47f57ce0588cbfefad2d220ed26635471b8aeda76d4650c,2026-09-12
A00000185,ましろのおと,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::817dbb39c4644096a4411392109bf988e255cfb5bd9059cd5a44dc435c1c3bcb,2026-09-12
A00000186,セキレイ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::52357229130bab0d821a9d4238e4bb96cdec35dee87761845ee934f26a3d099f,2026-09-12
A00000187,ヒーリングっど♥プリキュア,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3c94aac308dde99338fb89ea371c3dcdaf98299d5807440c4dc49cd7b2e2140a,2026-09-12
A00000188,ひろがるスカイ!プリキュア,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d86a8d279c9a612251edd88e62c74246de51eb79551aae914f6a0367868f07d4,2026-09-12
A00000189,キミとアイドルプリキュア♪,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4fe3391a171e2ae868cd412ca5a1221d99c598e3c97d22831949d41e2daf9c8d,2026-09-12
A00000190,映画ドラえもん のび太の蒸気時間車,,,,,MOVIE,,,,,S583d813aa9f8db7d2323a8b149047a7139a46a0a670d6931b32286a0eea91740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c60baa96f6bf2ae7a535a43c986d9ef6da58e641e06542c42657b4700fa59c7a,2026-09-12
A00000191,ドラえもん のび太の南極カチコチ大冒険,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-04,,,,,,,,,,,discovery-key::07dbcbbde25ff34fa53ed049ae85fddbdafe2df5166c6adf4425472b132125d4,2026-09-12
A00000192,映画ドラえもん のび太の宝島,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::41178be65b7168f1536479ff36d3b01be36ce57f20e45d31060da432ad26c2b7,2026-09-12
A00000193,最近雇ったメイドが怪しい,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::289f4fa18ecf530b7a8587e75fb33895794287eee18f8090fca21272c063c826,2026-09-12
A00000194,シャインポスト,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::74f8d2a4ed5b284d8a62f8298c7b403491442a2fd504bf7a63ebe57f0ef8b80a,2026-09-12
A00000195,可愛いだけじゃない式守さん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5f853be5c1c7b9f98ab3eaeb399ed3f3a1903ed6f25fa94fedff78a38ff58995,2026-09-12
A00000196,鹿の王 ユナと約束の旅,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::da962fd0be503d6f4f32c5f5d2d35e5fd54dce8fb9daf051bd5b0501c8d9db65,2026-09-12
A00000197,ヒーローバンク,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e901beb1ef2d51f3a99fd71bce113b7cfc3dae1618b4a6ef45ca84eb7d6f59cc,2026-09-12
A00000198,迷宮ブラックカンパニー,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5193ebbc3f73f25620b0939b00aeecdc7bbbfb45db847750265657b9b5d5d8ee,2026-09-12
A00000199,ドラゴンクエスト ダイの大冒険,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9de38427183c9c3406baecdc458fd8210f17ff7a26453db590a165098fd040d6,2026-09-12
A00000200,魔法戦争,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d3798cbd3726ad00508e1ac5f95eea03df51c80999115f0cf94db956482c30ae,2026-09-12
A00000201,魔法使い黎明期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f36d3bece27d0c69bf23d935d8656ab08d2d8a4578c362a0e8537b04f849a77c,2026-09-12
A00000202,映画 ゆるキャン△,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-01,,,,,,,,,,,discovery-key::af8bb6fcd92b9aeee16cc28abd7756015ebb077d07300b258e4a6291490bfcab,2026-09-12
A00000203,CLANNAD,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6c3aeabc90e646347011dd94f50f916b914fb00e4591cc3954f46ab3ed2d3419,2026-09-12
A00000204,僕らはみんな河合荘,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4472ae0f0c088a4e5ba206785c45db640b9dfa28987100db0a6efc161f328b80,2026-09-12
A00000205,青春×機関銃,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c0e6a3f8182c6e09b8f467910442a97b336e6b0f5c12326beaadb292149f8c18,2026-09-12
A00000206,地縛少年花子くん,,,,,TV,,,,,Sfdf1abd07ce52c0adb7953a4ed22543a8e08b159b20fc9a6af61de7bda82a67c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7c24f03b58d7b3deb9fe20bd4f9f8496252a27fde60f7fbb6852f006bedbe827,2026-09-12
A00000207,変人のサラダボウル,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0bf5c34d3ff3718d52f8c182d670778c4a45fc2ff4e6793d7e8022ac1b190c7a,2026-09-12
A00000208,魔女と野獣,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::39af3402570139bf89540956953e64c8047a41e955c4e0bf73ec733b0fe24038,2026-09-12
A00000209,甘城ブリリアントパーク,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d32fcf295a8877206316da1ca0144ea9cf24c20eb32ba9f633d47539122c16d2,2026-09-12
A00000210,ゆるキャン△ SEASON3,,,,,TV,,,,,S5e23a15b033d0e59b68dc6b1e3b9416a52516cc989966f63db02fb2215143d20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c52515f8db3ed82fec55bd1fe4232280e24cca4ef623ee975175ce46a388e2b2,2026-09-12
A00000211,私がモテてどうすんだ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3758399ab32ec2316c4528c96f9968256379e3f32963d70a6583f53d9a43ba30,2026-09-12
A00000212,ステラ女学院高等科C3部,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d76a691cdd234efc14d2cea23741cdaeef4e17f34945e8ef0361224b5cfcd2fb,2026-09-12
A00000213,リトルバスターズ!EX,,,,,OVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6f14682df5cbcab13c442658e349f60be5da88b6deb75cf8bf2cedb44cbc4dcd,2026-09-12
A00000214,はんだくん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3cab956c95c2c530b3c42506c14afff52570dfe0aeca2b895483db9ca6ff401d,2026-09-12
A00000215,だがしかし,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::507c8a262f5fcd09b1ce9f9be247d4e74f001b68b4fea114b0797b25fe525206,2026-09-12
A00000216,キルミーベイベー,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3c2f4167201933a6d629339d71d618400b7d1e6a8bf886a3788776f481a7fd37,2026-09-12
A00000217,ガーリッシュナンバー,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e7dc86af63ddbc696f10f7cbeaa3ac0b21fd6eec8fe55846232c7e5e3e70ec99,2026-09-12
A00000218,タコピーの原罪,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6c879d2887a02744f7ababe0ed3af4267b6373487e0e5eb46dd5abf8793ac038,2026-09-12
A00000219,ヤング ブラック・ジャック,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::273e4559e9fd704ac90e1be24d0fae583aa10232928304c69364b9d139760ff7,2026-09-12
A00000220,THE IDOLM@STER MOVIE 輝きの向こう側へ!,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-25,,,,,,,,,,,discovery-key::c3c2522771afe7441fb04bdd1d49bf489ff4d7e9eea3266dfd39b145737ecd49,2026-09-12
A00000221,THE IDOLM@STER,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::69d13be094505743d2d618ad5f0026308ae2503d802cf4ddfcaa50ea1374c6f7,2026-09-12
A00000222,セイレン,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::bc91349061077b3490d8b6a5ce62726eb585a76fa8117e4539a4bd6c87622be6,2026-09-12
A00000223,アクションヒロイン チアフルーツ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::cff2ed827032439cfc696caaba0a62fe2c2f69f42c141dca5377e370a7f01594,2026-09-12
A00000224,武装神姫,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e284be9d596c85d551d8100fc96db40bcc0380695ac8fc490f5d6315dbde5e6c,2026-09-12
A00000225,星合の空,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5f116da7d220cfe955f7f15af810b8057268fd57dc0e0a349ead60f4b09d3006,2026-09-12
A00000226,たくのみ。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8b86a03255932e1274d3ae6fc3725115a51df82642ccb931411de3a55b6ec181,2026-09-12
A00000227,デート・ア・ライブ,,,,,TV,,,,,S9619d5fcf27649c804e873f447965d835a2032c8196b7469b9b065d7ca02f5a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::30b37758bfd5afaafb9af931a9a3b9b53938a3aaf8c6ac4bedb223fcae7c5776,2026-09-12
A00000228,さんかれあ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7cbcb414134a154d345d036f0545fd8f583c217e228cc25bcc7c2e45ffc5188e,2026-09-12
A00000229,ミイラの飼い方,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7b554cec8fad081970777bec513d6928db4bfc2d3a0af6c49440b50da5f6a0d7,2026-09-12
A00000230,幸腹グラフィティ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c81335442dfe9e84fea0171058ae603100446d5b416fe695fc64038949563d1b,2026-09-12
A00000231,この美術部には問題がある!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7437bcf2f47f849ec91899dc6867c641159b3f5492632baee40b1e5176e8c9f9,2026-09-12
A00000232,安達としまむら,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::de638d2125376e7d6f634a1a20b849913ef1c4477562ad26e45f3e625d1926ed,2026-09-12
A00000233,桜Trick,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f97c99eaee9f50d2a337f14ecd042054ed5387ad7e75fb2c3ddf8320cdfb706e,2026-09-12
A00000234,あっちこっち,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::29d7a978cc140955f531d587913b522e638c1cdeeaa87c5c189bbab33571d1a3,2026-09-12
A00000235,俺、つしま,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f9e93639f7a8f8bde9ca88b59c662b4a6f792f40d05f797ff5fd4fb999f0d0ec,2026-09-12
A00000236,劇場版 七つの大罪 光に呪われし者たち,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ea7e89e17561899adf1d797473a196f03ac470f8fa3374698bcb0155ecda11f0,2026-09-12
A00000237,イケメン戦国◆時をかけるが恋ははじまらない,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::825bf59c287eb17a2199e13316ea5c467c0c01dd2eb096330f2e0edf0aa47ec6,2026-09-12
A00000238,神々の悪戯,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::96f94a582b86a7e9baa73817eff964726413c353bec66532fbb91a8d237d7d48,2026-09-12
A00000239,BROTHERS CONFLICT,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5c22be1db431f0bf7b949268b3907485919609cdb912d8cc25c07a0e21581c85,2026-09-12
A00000240,DIABOLIK LOVERS,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c1f4ea48a2da652af97e674b8de5d28a2c130b6d8495c35042348374c6efb54c,2026-09-12
A00000241,異世界薬局,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::92d78bbb9467098f12f9826e4870f697a53fc4b15e01d24795e5768cd6b07454,2026-09-12
A00000242,サマータイムレンダ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::dae26e5b201752d610627e1516ae6d23c04168e26a1205e7e3c0ee42dff5e0b0,2026-09-12
A00000243,阿波連さんははかれない,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::56d8370d2b92641b1c8d7c2855feb1710104741fc85717ddde7f023a8edaef18,2026-09-12
A00000244,異世界はスマートフォンとともに。,,,,,TV,,,,,S8f94c8e20ad2cd39c3113211fd3fa6e40a5b60f79c859022e962103d8e8f247c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c09f7c58404294dba27480f2af3ff1facaa2bc98b3c64d339d22b277b6114b39,2026-09-12
A00000245,オリエント,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::10d9ce0d62ef3cdddffa5cf5f67bd9f039cc8887d41390ce7a409ff8d70847c0,2026-09-12
A00000246,POKÉTOON,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::baf0d10e7a252b46822cbfe58588d830a5c6a288b26e9ffd429dcecbe1d411aa,2026-09-12
A00000247,宇崎ちゃんは遊びたい!,,,,,TV,,,,,Sf40def88fc32dd1519554c672ece215a1d1600163e8d661211bb843aefb472d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::bf49b4b4714c8a0ce87f656811db8b256baa6efe05d9275a7a2f46683c4c851f,2026-09-12
A00000248,宇崎ちゃんは遊びたい!ω,,,,,TV,,,,,Sf40def88fc32dd1519554c672ece215a1d1600163e8d661211bb843aefb472d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::fce0c791e0b433e49b8b3fe02a4ee54f0c4b9a67dc7020585052e68bf28621c9,2026-09-12
A00000249,古見さんは、コミュ症です。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::236a157e28f64d901f1fd39bfbaa9824a702db37f2ade2c0ead2be59b1e79182,2026-09-12
A00000250,マブラヴ オルタネイティヴ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::26bf9a56540cbee53855e10e00efe7542b3d0a5caaccf5397e318d266d37b094,2026-09-12
A00000251,リアデイルの大地にて,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7442a56db9ca7509c4daaa4afe9c0d93c17687d39fedf622ac162aa23a6dabb7,2026-09-12
A00000252,ブルーロック,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0cd6165386698cf66a1e439b896745607b30b7e0e746c0d18e413246b98428ff,2026-09-12
A00000253,異世界食堂,,,,,TV,,,,,S5afb7694ca0996f96ebac66ddd281b065d5b87df385c8eaca02238f21fa2df39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::07a7760841c28742717727b69942dbf1366f16365b3085eaf5c39f20f0738a98,2026-09-12
A00000254,異世界食堂2,,,,,TV,,,,,S5afb7694ca0996f96ebac66ddd281b065d5b87df385c8eaca02238f21fa2df39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::87dbf44ee32cb2da89ff032d10d9bb94a2e1c9314a12d0677d0f0a85ef2692fe,2026-09-12
A00000255,ぼっち・ざ・ろっく!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ab28a43772457bdad5ea69837ad7df70961b43e03f7ef66c80b6d5b600f3da00,2026-09-12
A00000256,ヒロインたるもの!〜嫌われヒロインと内緒のお仕事〜,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c3657ec8a1a8daecaeaa5a3a32d66ba4c90ab652eebf4ff33f415c5ff4e5b978,2026-09-12
