id,title_ja,title_kana,title_romaji,title_en,aliases,media_type,release_start,release_end,episode_count,runtime_min,series_id,season_number,genres,tags,target_demographic,setting,era,themes,original_type,original_title,original_author,original_artist,original_publisher,original_label,original_magazine,original_platform,animation_studio,co_animation_studio,animation_cooperation,production_name,production_committee,production_members,production_lead_company,planning,executive_producers,producers,animation_producers,line_producers,director,chief_director,series_composition,character_original_design,character_design,music,sound_director,staff,characters,opening_themes,ending_themes,insert_songs,music_production,soundtrack_label,broadcast_networks,broadcast_slots,streaming_services,film_distributor,theatrical_release_date,relations,episodes,episode_staff,awards,synopsis,image_url,official_url,official_x,official_youtube,official_other,external_ids,updated_at
A00000175,夜のクラゲは泳げない,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2ffd7b0472fb51eb4b7bc1845853ff0cd14c89d9d1c470cb39950014ce879dca,2026-09-10
A00000176,放課後のブレス,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::960cb57a5b38042088f3404db199e0e3afb169fe53210f5fb3a54b6bcef4be98,2026-09-10
A00000177,TIGER & BUNNY,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::860d37e4085a1a6b0e79c4dde974953081b4da6a11e9fd6487519697e3007063,2026-09-10
A00000178,変人のサラダボウル,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0bf5c34d3ff3718d52f8c182d670778c4a45fc2ff4e6793d7e8022ac1b190c7a,2026-09-10
A00000179,転生したらスライムだった件 第3期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::46555adbacf93ae8d6f174f12c416fbc4a7a6f8bf7da55fd75b677de4470d42a,2026-09-10
A00000180,ピーター・グリルと賢者の時間,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3817b5a3fc247b9d1e6c456796c45603496b25b135eb43a212296a2e311cd307,2026-09-10
A00000181,アンジュ・ヴィエルジュ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4a47cdd682ad80b384278e56ece0aa79130c005267d7f193dd8629330985d2f4,2026-09-10
A00000182,聖剣使いの禁呪詠唱,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::104941e5367136c65d94c34f38239bbe176acdbc86f7d1dcaee35faea73c41fa,2026-09-10
A00000183,狼と香辛料 MERCHANT MEETS THE WISE WOLF,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::43d104b9d9c66eb8dbc3f26ff67ae45e69820d62a962b3fa796bcb043f67545d,2026-09-10
A00000184,黒子のバスケ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::eefeb12745b94ab47a466e1b86346aad8d4b2eb5f3555fa1d0a9ad63a69b2821,2026-09-10
A00000185,百姓貴族,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::1200263b58688b59e9e87d433d80605fcb4dcbba25b949eef5b0a28b855024fb,2026-09-10
A00000186,純潔のマリア,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::966efc4b1263ceb303ce8d9dd1b629b08a5e371949b80ab75f6c2cf68439b694,2026-09-10
A00000187,タッチ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c0a7ca5308a069d05162d1c6522a0d8e9606570ce3d343334c293d824cb86bc3,2026-09-10
A00000188,あしたのジョー2,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::aae34d6dc21156f930f9067d1fbe64f00edcf00d8329046621ccc67ca96b26fa,2026-09-10
A00000189,小市民シリーズ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b4f1f31a42043089a2303311160a479b0f7841e42322af56e7a4b312cb9c0fbf,2026-09-10
A00000190,ぬきたし THE ANIMATION,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::58706f98611f6883df8e72cc5267dae3d11502a2613cdf6d5b635cd369c43a4b,2026-09-10
A00000191,スナックバス江,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c523c5a44d57b99f08bc118a2879d68fe2e8643ab71938f5a16d35cf8144e04d,2026-09-10
A00000192,ハズレ枠の【状態異常スキル】で最強になった俺がすべてを蹂躙するまで,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f965cf6b09e053b2b61ef49dcbec67ecb790f5c838aa410f20764357ae0c3044,2026-09-10
A00000193,ひとりぼっちの異世界攻略,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c4d6b3bbe36757820d872d106c34bfb64b6070c173f92ea06ed6e2b64525a1f0,2026-09-10
A00000194,多数欠,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::017c5e30bdbf1d5a3d1521333ca49f4106f439565dc673c372c21c6369342eef,2026-09-10
A00000195,エルフさんは痩せられない。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c0349642f06bbcec22435c4f57a064bc9db1d97390174cb1e515c848549ca49f,2026-09-10
A00000196,ニートくノ一となぜか同棲はじめました,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::deb97cbcaaeffd273a5e025691f531157de729f2e087de2e90c99a1940696428,2026-09-10
A00000197,神椿市建設中。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e97754c626e6dd13ce83d5301de47510ddd1a32920f73eb4cb30d0a17e167fd5,2026-09-10
A00000198,ハイスクールD×D,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::09d13b418468add73e5d99fc58cee225fe7bf669f42106adf06af0cc7693142d,2026-09-10
A00000199,ゾンビのあふれた世界で俺だけが襲われない,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8e1a04d7c86732c2503e1f9760b78e79f593423964408e6a69700d604b9a3004,2026-09-10
A00000200,ぷにるはかわいいスライム,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d7acb9dc5bb284ec1d7e142748dbe94d1755007abfe73ec5b9d745ce46967579,2026-09-10
A00000201,劇場版「チェンソーマン レゼ篇」,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-19,,,,,,,,,,,discovery-key::3fa272f64ad0ade5c2d51dfff4f79d316f419c285ebb8342f035f887915442ed,2026-09-10
A00000202,citrus,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014,2026-09-10
A00000203,ガールズバンドクライ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::37e1134e2e801ad6b17e9f6e3098ae957080312fa757cb939245dea5adf0a234,2026-09-10
A00000204,名探偵コナン vs. 怪盗キッド,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-05,,,,,,,,,,,discovery-key::900fd337a96c7a87ab45ef253091b93e66786d855c9f179c6c7ffcf005491e31,2026-09-10
A00000205,君は冥土様。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a041c46e6b6dce37031282912df5acafa12b50c2028ab11c89fcb7fc374d6319,2026-09-10
A00000206,わんだふるぷりきゅあ!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3149b5482681a45ac66ed88d80e69e8d6579d9bd6dd6c448f09b3862d1d6b89a,2026-09-10
A00000207,笑顔のたえない職場です。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::24298f5050c1555e3757c168d8825d986645544f6cf401441e6b2481d66862c4,2026-09-10
A00000208,魔王軍最強の魔術師は人間だった,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e6706f8b41c46061e2f71ad84c49d0097feec91ec6cd5b6c83fb0fdb6352f3a7,2026-09-10
A00000209,劇場版シティーハンター 天使の涙(エンジェルダスト),,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::89ab74a3b57a526ebf9bd4953ac2ace0544c122978756e05a58f7d9e07f70923,2026-09-10
A00000210,私がモテてどうすんだ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3758399ab32ec2316c4528c96f9968256379e3f32963d70a6583f53d9a43ba30,2026-09-10
A00000211,パーティーから追放されたその治癒師、実は最強につき,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::dd22705c7b7e89defb91efa01d1f5bb14fa5465b6021538754e6b104fd792a76,2026-09-10
A00000212,僕のヒーローアカデミア THE MOVIE ユアネクスト,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-02,,,,,,,,,,,discovery-key::0c8bb93129ee8765cd9e6ae53bc80e81e1560ecaaad20448404f7f8adad4de22,2026-09-10
A00000213,通常攻撃が全体攻撃で二回攻撃のお母さんは好きですか?,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b88684e11b332f1227c80b63a6c44f35f819416908d5455736a71f906aff7dd2,2026-09-10
A00000214,のうりん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e6360be209b8210b805d21ef3a5e06f147909fdeba776f0e5b09ad95535999b7,2026-09-10
A00000215,赤胴鈴之助,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d5ea6f831d0c2a7c8b7e829ce08ef7246d5c74237f08ad9ac9c68eebbc95f062,2026-09-10
A00000216,異修羅 第2期,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9f43630ab7dfa857c55f14148ca5cd712672f7cf44b25fe7a2a63290c9d10b6c,2026-09-10
A00000217,鬼滅の刃 柱稽古編,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6554287591500e9570e6b656cec6c224a95dd6e34e3030dd9f8ced59e6c291cf,2026-09-10
A00000218,ニャイト・オブ・ザ・リビングキャット,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b96363290f33186539bd69ee7e17ee08af241c943b202b040879cc0af4f041e9,2026-09-10
A00000219,星空へ架かる橋,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0b1961a91fec707b2631aa8afbfaf449ed3ba13367862080ce0d8185392609a5,2026-09-10
A00000220,転生悪女の黒歴史,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f3db865619660a7f60bbdf184348a68df6a4238a374c54a85fa22baeb0749d08,2026-09-10
A00000221,Free!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ad95d5fa651ba86d8923fe1238d24a4f1988a752acfe426ac72ac7c04471bc17,2026-09-10
A00000222,嘆きの亡霊は引退したい,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9bdf28eeb983e59c01609f8520e284f7892966eb44df219fd6ef01964d278f8d,2026-09-10
A00000223,ステラ女学院高等科C3部,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d76a691cdd234efc14d2cea23741cdaeef4e17f34945e8ef0361224b5cfcd2fb,2026-09-10
A00000224,どうせ、恋してしまうんだ。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::40f0476a6d2478cbdd3579ab1caf1d86c5614fc66359b99412f2a48d9bcc3d98,2026-09-10
A00000225,ハニーレモンソーダ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7e209e09dc8a138b008f64654d4f64f2b343e238dc8b75dc2cb858483519ea4d,2026-09-10
A00000226,ゼーガペインADP,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-15,,,,,,,,,,,discovery-key::89c3abb0adfac37595cc56e60da400ef0641118bd5aa3eb6f8fd762683c00f5d,2026-09-10
A00000227,ゼーガペインSTA,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a32aa315cc15b31e36d426f08dcc162133e793b7a6380d0262f4baa564b13e41,2026-09-10
A00000228,リトルバスターズ!EX,,,,,OVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6f14682df5cbcab13c442658e349f60be5da88b6deb75cf8bf2cedb44cbc4dcd,2026-09-10
A00000229,天穂のサクナヒメ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4eac3d4eda75717cfa376c0bdf289e98abc955de0097c05bdf1139f0443a5dc3,2026-09-10
A00000230,全修。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a5b21da42da1b459b5a72b78a7f2e5a497df036f77d19537d4070c62d5f8f0f3,2026-09-10
A00000231,天久鷹央の推理カルテ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::67e3d11868a7ee98fcd731a744bb7121390ac4ddc59f1e2bb2903a41daacc5ed,2026-09-10
A00000232,神統記,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c4de2dc60e4a6ef54e1bd715d8d2c9a6c67a4ac99fee5e5a674e9f8a951399cc,2026-09-10
A00000233,ただいま、おかえり,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7e180a8e4afb3da96e93cf8c09d5ae93b7cde7bc56d362bf2c304688dba4643a,2026-09-10
A00000234,俺たちに翼はない,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::cee025ea459526a2ca72a142d6bf77d617f0503a68b0d2a517b46e0aa8a0794e,2026-09-10
A00000235,淡島百景,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6b412bbdf76dfeceafb5239b063b92d5dc58dd5d084ff42a27cb85c039f13dae,2026-09-10
A00000236,ダーウィン事変,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7488a7b9b9200439cca57c9b80496eda19adcc9a35fed9820d8ef00f44b8621b,2026-09-10
A00000237,魔法の姉妹ルルットリリィ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b9dd1da8d2fd0339ed47f4aa8a789dc0875b651a592c1cfd3e0244bc5d00b399,2026-09-10
A00000238,SAKAMOTO DAYS,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::766d79a388fad507115057a5447e6cfcfca6734772582fb891b0b2af9e4853dd,2026-09-10
A00000239,けものフレンズ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::bab7c552ce42d252c2b9184b4db328b78eceb3d9db3ab2305ed92a79990d8630,2026-09-10
A00000240,リィンカーネーションの花弁,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a6954c9796d4393dc951614362d763d5449ba325563305c156116311dddc634c,2026-09-10
A00000241,クラスの大嫌いな女子と結婚することになった。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::05b4fba3a56888d25ea5ac0d0befb8f25b5dac414fa48270d7a179a330d706b0,2026-09-10
A00000242,クジマ歌えば家ほろろ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2c0dcbbd974ae1cdede3d3e3bfe6995ac576058555da6c3e999961b36df83720,2026-09-10
A00000243,帝乃三姉妹は案外、チョロい。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::061e2cc9d4a444e16af45fe19ceea148f6cd0db7d0db138d743b731eb786d579,2026-09-10
A00000244,可愛いだけじゃない式守さん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5f853be5c1c7b9f98ab3eaeb399ed3f3a1903ed6f25fa94fedff78a38ff58995,2026-09-10
A00000245,プリンセッション・オーケストラ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e021ee7057e1d72319a3ebf4568daabb4687c749cc7fe87f4f2b5c8280cab54f,2026-09-10
A00000246,黒岩メダカに私の可愛いが通じない,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4ffd5fc3c93fbb6be659905ab135a77e8af82528707d68086815d42e6ffe99ac,2026-09-10
A00000247,ニンジャバットマン対ヤクザリーグ,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6c7f9bb9d174633b85df6c797b2ab61df18820e6f2086dd53b3e9a046a4ceabc,2026-09-10
A00000248,阿波連さんははかれない season2,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a213310d3b4fab0b95be341f25983b113ee1050448a7a786cd21c33437df3ce7,2026-09-10
A00000249,白豚貴族ですが前世の記憶が生えたのでひよこな弟育てます,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9ff1fc2155094b256f85db41245439a47a5abfc7600d59e8a88144c67742eefc,2026-09-10
A00000250,空戦魔導士候補生の教官,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d1152e910fd6eea86eaf9e28f343779848a88668ee4f5ab10ff7dac92fec3868,2026-09-10
A00000251,クラシック★スターズ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e3208f05015240efabef359fabcedb7571f032843ded267dae41d1ba71bb52d8,2026-09-10
A00000252,劇場版 忍たま乱太郎 ドクタケ忍者隊最強の軍師,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8896b5e73d61990239304632bf9f79822931fefe7aa8b91a6ed086d18ca44832,2026-09-10
A00000253,9-nine- Ruler's Crown,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d4664494e031c90bcbed148f9bb72ba5fa0fd39f0f3ed6dbf6521935b39854f3,2026-09-10
A00000254,しゅごキャラ!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7cf527a904a436cd6e7f438e82efe58653681be132920e1e3b18ba27d0f197ab,2026-09-10
A00000255,ボールルームへようこそ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6d472f159afcf4f4ef871165592f604c75e116b147f940c5a2205e5aff4262a0,2026-09-10
A00000256,ある魔女が死ぬまで,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b27c56977f8bd9eac8acb5f096ad2bdf5c0aa4b98ebf62d33eff97413f5d22ce,2026-09-10
A00000257,劇場版「鬼滅の刃」無限城編,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::199b6797e38caba26ba66f657f17f8559b5bbcd44beaf07b459a434a80a6badc,2026-09-10
A00000258,矢野くんの普通の日々,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e40285cc7b5d40edb48c53fdc1ab30febc2e965423aac37d32fc5d8746096c57,2026-09-10
A00000259,未確認で進行形,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::af234c39c7926821029ca06daf76b424632c60caa4990f491c5a50d8fe49f3e8,2026-09-10
A00000260,エグミレガシー,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9aaed969d5e393a81df31e18c9621e266a2b319e9d429185f20566fe13fcbff6,2026-09-10
A00000261,ノブナガ先生の幼な妻,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::19e7fecc31eaf8eff0a641559172c9f23e50c5d9a629dfaebd6cf2de50cc38b7,2026-09-10
A00000262,はんだくん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3cab956c95c2c530b3c42506c14afff52570dfe0aeca2b895483db9ca6ff401d,2026-09-10
A00000263,サラリーマンが異世界に行ったら四天王になった話,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::64c8fa8529c56aeca89efd7fa281200238c5b8e342f9583f5ea3d25da7942b86,2026-09-10
A00000264,この会社に好きな人がいます,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::20afbd6f7d3c9055f2b658cc24e4e765c450ab242537d6fb05adeb5bedb69a6e,2026-09-10
A00000265,メジャーセカンド,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::50e015ab8de699c106929ada1101b6420c177b1cb1201be69710325153dfe0fa,2026-09-10
A00000266,劇場版プロジェクトセカイ 壊れたセカイと歌えないミク,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::be034c2a1861b236634c827bbe5af7351c289b2b9fd509cbba9f73e90e5a1245,2026-09-10
A00000267,魔法少女隊アルス,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::be44c8e2bcbb7d50d92f5a552d41408ce2fd406b5678ffeeba3a4a59d20b5fe7,2026-09-10
A00000268,ネガポジアングラー,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0fcf2a1caaeb02345684a7ce8b40855c1e5146da6e85875dd876e46131f1d066,2026-09-10
A00000269,履いてください、鷹峰さん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a27d528fa4d9d7f45090714cfa77cb4715db3703525125f14125519b85f093d9,2026-09-10
